viagem_id,hotel,cidade,diarias,valor_diaria,valor_hospedagem_realizado,fora_politica_hotel
T004362,Hotel Local,Recife,1,328.5,328.5,False
T004363,Transamerica,SP - São Paulo,5,523.52,2617.6,True
T004364,Accor,São Paulo,3,535.34,1606.03,True
T004365,Intercity,Recife,5,309.54,1547.7,False
T004366,Rede Nacional,Recife,2,325.33,650.66,False
T004367,Hotel Local,Brasília,2,345.03,690.05,False
T004369,Transamerica,Curitiba,5,342.76,1713.79,False
T004372,Intercity,Belo Horizonte,2,377.64,755.28,True
T004374,Transamerica,Fortaleza,2,370.08,740.16,True
T004375,Hotel Local,Rio de Janeiro,1,477.61,477.61,False
T004376,Hotel Local,São Paulo,2,351.8,703.59,False
T004377,Hotel Local,Campinas,2,313.89,627.79,False
T004378,Rede Nacional,são paulo,3,324.62,973.87,False
T004379,Hotel Local,Fortaleza,1,254.08,254.08,False
T004381,Hotel Local,Campinas,2,265.82,531.64,False
T004382,Accor,Rio,1,462.19,462.19,True
T004383,Accor,Curitiba,4,503.04,2012.16,True
T004384,Accor,RIO DE JANEIRO,5,471.81,2359.03,True
T004385,Hotel Local,Feira de Santana,2,190.84,381.68,False
T004386,Rede Nacional,Belo Horizonte,3,230.4,691.19,False
T004387,Hotel Local,Vitória da Conquista,3,256.43,769.28,False
T004388,Accor,Brasília,4,286.22,1144.88,False
T004389,Accor,Brasília,5,407.18,2035.92,False
T004391,Accor,Fortaleza,1,394.3,394.3,True
T004392,Transamerica,Rio de Janeiro,3,330.08,990.24,False
T004393,Accor,Recife,2,335.77,671.54,False
T004394,Hotel Local,Rio de Janeiro,4,276.56,1106.24,False
T004395,Accor,Recife,2,293.45,586.91,False
T004397,Rede Nacional,Manaus,3,318.29,954.88,False
T004399,Transamerica,São Paulo,3,502.87,1508.6,True
T004400,Rede Nacional,Brasília,2,415.85,831.7,True
T004402,Accor,São Paulo,1,443.26,443.26,False
T004403,Transamerica,Campinas,4,381.34,1525.34,True
T004404,Accor,São Paulo,3,483.38,1450.15,True
T004406,Rede Nacional,Ilhéus,3,218.41,655.24,False
T004408,Hotel Local,Brasília,3,282.89,848.67,False
T004409,Transamerica,Manaus,1,312.8,312.8,False
T004410,Rede Nacional,Recife,3,233.35,700.05,False
T004412,Hotel Local,Recife,1,266.77,266.77,False
T004413,Rede Nacional,São Paulo,5,445.6,2227.98,False
T004414,Transamerica,Feira de Santana,1,199.42,199.42,False
T004415,Transamerica,Feira de Santana,4,175.78,703.12,False
T004416,Transamerica,São Paulo,5,413.37,2066.83,False
T004417,Hotel Local,Belo Horizonte,6,247.03,1482.2,False
T004418,Hotel Local,São Paulo,2,437.35,874.71,False
T004419,Accor,Recife,3,443.9,1331.69,True
T004420,Intercity,São Paulo,2,354.8,709.6,False
T004422,Transamerica,Belo Horizonte,5,303.17,1515.85,False
T004423,Rede Nacional,São Paulo,6,280.12,1680.73,False
T004424,Hotel Local,São Paulo,4,423.0,1692.0,False
T004425,Rede Nacional,São Paulo,2,428.17,856.34,False
T004426,Accor,Recife,4,349.35,1397.39,False
T004427,Rede Nacional,Recife,4,166.5,666.01,False
T004428,Rede Nacional,Rio de Janeiro,5,386.73,1933.67,False
T004429,Hotel Local,São Paulo,2,278.89,557.77,False
T004430,Intercity,Belo Horizonte,3,261.47,784.4,False
T004431,Intercity,São Paulo,9,474.65,4271.89,False
T004432,Hotel Local,Feira de Santana,2,218.5,437.0,False
T004433,Rede Nacional,Fortaleza,1,234.02,234.02,False
T004434,Rede Nacional,Recife,3,329.97,989.91,False
T004435,Accor,Fortaleza,4,339.52,1358.08,True
T004436,Accor,Brasília,8,429.44,3435.55,False
T004437,Rede Nacional,Brasília,2,321.55,643.09,False
T004439,Intercity,Curitiba,3,268.77,806.32,False
T004440,Rede Nacional,Brasília,1,345.19,345.19,False
T004441,Hotel Local,São Paulo,4,346.29,1385.18,False
T004443,Hotel Local,Manaus,4,260.63,1042.52,False
T004444,Accor,São Paulo,2,436.24,872.48,False
T004445,Accor,São Paulo,4,502.43,2009.73,True
T004447,Rede Nacional,Manaus,4,431.69,1726.75,True
T004450,Intercity,São Paulo,9,393.09,3537.84,False
T004451,Intercity,Brasília,4,335.2,1340.78,False
T004452,Intercity,Recife,1,259.79,259.79,False
T004454,Transamerica,Brasília,3,483.24,1449.73,True
T004455,Rede Nacional,Recife,1,211.76,211.76,False
T004456,Hotel Local,São Paulo,2,427.46,854.92,False
T004459,Accor,Recife,3,309.55,928.64,False
T004460,Hotel Local,São Paulo,2,350.25,700.49,False
T004462,Rede Nacional,Campinas,2,300.47,600.95,False
T004463,Rede Nacional,Feira de Santana,3,183.45,550.35,False
T004464,Hotel Local,Fortaleza,2,312.4,624.81,False
T004465,Hotel Local,São Paulo,7,342.67,2398.7,False
T004466,Rede Nacional,Aracaju,4,258.83,1035.33,False
T004467,Rede Nacional,Recife,4,284.56,1138.25,False
T004468,Accor,Recife,8,359.26,2874.05,False
T004470,Rede Nacional,Belo Horizonte,2,278.38,556.75,False
T004471,Rede Nacional,são paulo,5,338.57,1692.87,False
T004472,Intercity,Rio de Janeiro,1,392.54,392.54,False
T004474,Accor,Manaus,2,380.82,761.64,False
T004475,Rede Nacional,Brasília,7,362.41,2536.89,False
T004476,Hotel Local,Manaus,1,314.82,314.82,False
T004477,Rede Nacional,Brasília,2,350.78,701.56,False
T004478,Intercity,Fortaleza,6,274.35,1646.12,False
T004479,Accor,São Paulo,5,481.98,2409.88,False
T004480,Hotel Local,Recife,1,239.33,239.33,False
T004481,Accor,Brasília,1,252.1,252.1,False
T004482,Hotel Local,Rio de Janeiro,3,332.04,996.12,False
T004483,Intercity,Belo Horizonte,4,248.17,992.68,False
T004484,Intercity,Feira de Santana,3,263.02,789.06,True
T004485,Hotel Local,Rio de Janeiro,2,323.69,647.38,False
T004486,Transamerica,Feira de Santana,5,286.7,1433.52,False
T004487,Intercity,Brasília,3,355.5,1066.51,False
T004488,Rede Nacional,Vitória da Conquista,3,209.06,627.17,False
T004489,Hotel Local,Recife,4,287.31,1149.23,False
T004490,Rede Nacional,Campinas,3,329.61,988.82,False
T004491,Hotel Local,Recife,1,237.38,237.38,False
T004493,Hotel Local,Campinas,4,308.94,1235.77,False
T004494,Intercity,São Paulo,2,356.4,712.8,False
T004496,Hotel Local,Rio de Janeiro,2,286.0,572.0,False
T004497,Hotel Local,Aracaju,2,192.53,385.05,False
T004498,Rede Nacional,Recife,3,265.15,795.46,False
T004499,Rede Nacional,Rio de Janeiro,2,338.48,676.95,False
T004500,Intercity,Brasília,3,347.72,1043.17,False
T004501,Hotel Local,Belo Horizonte,4,267.39,1069.57,False
T004502,Hotel Local,São Paulo,2,379.05,758.1,False
T004503,Hotel Local,Curitiba,1,231.28,231.28,False
T004504,Rede Nacional,Campinas,3,308.11,924.34,False
T004506,Hotel Local,Curitiba,3,266.57,799.71,False
T004507,Rede Nacional,São Paulo,1,373.16,373.16,False
T004508,Hotel Local,Recife,3,274.34,823.02,False
T004509,Hotel Local,São Paulo,2,342.67,685.34,False
T004510,Accor,Rio de Janeiro,2,549.87,1099.74,True
T004511,Transamerica,Recife,1,260.18,260.18,False
T004512,Rede Nacional,Brasília,1,285.61,285.61,False
T004513,Rede Nacional,São Paulo,2,292.92,585.84,False
T004514,Accor,Brasília,2,477.98,955.95,False
T004515,Hotel Local,Fortaleza,2,204.03,408.07,False
T004517,Intercity,Rio,2,435.07,870.14,True
T004518,Accor,Recife,5,349.62,1748.08,False
T004519,Hotel Local,Feira de Santana,4,350.45,1401.8,True
T004520,Intercity,Brasília,2,237.67,475.34,False
T004521,Intercity,Fortaleza,2,294.3,588.59,False
T004523,Accor,Rio de Janeiro,2,308.26,616.53,False
T004524,Hotel Local,Fortaleza,5,347.58,1737.89,False
T004526,Accor,Rio de Janeiro,2,330.5,661.0,False
T004527,Hotel Local,Ilhéus,1,233.74,233.74,False
T004528,Hotel Local,Feira de Santana,2,192.81,385.63,False
T004529,Intercity,Ilhéus,2,213.01,426.03,False
T004530,Rede Nacional,São Paulo,2,400.26,800.53,False
T004531,Intercity,Rio de Janeiro,3,567.0,1701.01,True
T004532,Accor,São Paulo,2,436.03,872.06,False
T004533,Accor,Rio de Janeiro,1,362.99,362.99,False
T004534,Intercity,Sao Paulo,2,476.91,953.83,True
T004535,Accor,São Paulo,3,389.45,1168.34,False
T004536,Accor,Belo Horizonte,1,257.62,257.62,False
T004537,Hotel Local,Fortaleza,2,294.76,589.51,False
T004538,Hotel Local,Feira de Santana,1,187.17,187.17,False
T004539,Rede Nacional,Recife,4,217.4,869.61,False
T004540,Rede Nacional,Fortaleza,5,289.7,1448.49,False
T004541,Hotel Local,Belo Horizonte,2,287.81,575.63,False
T004542,Transamerica,Rio de Janeiro,1,459.56,459.56,True
T004543,Rede Nacional,São Paulo,4,320.1,1280.42,False
T004545,Transamerica,Fortaleza,2,370.8,741.59,True
T004546,Transamerica,Vitória da Conquista,1,230.65,230.65,False
T004547,Hotel Local,Aracaju,5,237.34,1186.72,False
T004548,Rede Nacional,Manaus,2,260.51,521.02,False
T004549,Accor,Manaus,2,409.47,818.94,True
T004550,Hotel Local,Belo Horizonte,2,279.46,558.92,False
T004551,Rede Nacional,Rio de Janeiro,3,489.13,1467.39,False
T004552,Rede Nacional,Fortaleza,1,310.87,310.87,False
T004553,Accor,São Paulo,3,323.03,969.08,False
T004555,Rede Nacional,São Paulo,5,382.9,1914.52,False
T004556,Rede Nacional,Feira de Santana,3,146.55,439.66,False
T004558,Accor,Fortaleza,3,394.19,1182.58,False
T004559,Hotel Local,Recife,1,372.79,372.79,True
T004560,Rede Nacional,Brasília,4,267.26,1069.03,False
T004561,Rede Nacional,Belo Horizonte,4,216.24,864.97,False
T004562,Hotel Local,São Paulo,1,342.88,342.88,False
T004563,Rede Nacional,São Paulo,4,323.41,1293.63,False
T004564,Accor,Recife,2,301.39,602.78,False
T004566,Transamerica,Curitiba,3,346.76,1040.29,False
T004567,Accor,Porto Alegre,5,387.95,1939.77,True
T004568,Accor,Aracaju,1,189.02,189.02,False
T004569,Intercity,Aracaju,7,250.87,1756.12,False
T004571,Rede Nacional,São Paulo,4,352.7,1410.8,False
T004573,Intercity,Rio de Janeiro,4,377.11,1508.44,False
T004574,Accor,Recife,5,301.35,1506.76,False
T004575,Accor,Curitiba,3,379.47,1138.41,True
T004576,Hotel Local,Aracaju,1,212.88,212.88,False
T004578,Hotel Local,São Paulo,1,296.65,296.65,False
T004579,Accor,Fortaleza,4,412.51,1650.04,True
T004581,Intercity,Rio de Janeiro,2,367.08,734.16,False
T004582,Accor,Rio de Janeiro,3,484.28,1452.85,True
T004584,Accor,Rio de Janeiro,2,534.7,1069.4,True
T004585,Accor,Rio de Janeiro,1,436.82,436.82,False
T004586,Hotel Local,Brasília,4,408.72,1634.87,False
T004587,Transamerica,Recife,4,309.67,1238.69,False
T004588,Hotel Local,Fortaleza,2,310.07,620.15,False
T004589,Intercity,Rio de Janeiro,4,340.1,1360.39,False
T004590,Intercity,São Paulo,4,412.46,1649.82,False
T004591,Transamerica,Fortaleza,1,507.15,507.15,True
T004592,Hotel Local,São Paulo,2,421.52,843.03,False
T004593,Hotel Local,Recife,2,240.05,480.1,False
T004594,Accor,Brasília,3,361.81,1085.43,False
T004595,Hotel Local,Brasília,4,299.63,1198.54,False
T004596,Intercity,Curitiba,8,328.21,2625.66,False
T004597,Intercity,Campinas,4,333.53,1334.11,False
T004598,Hotel Local,Ilhéus,2,271.42,542.83,False
T004600,Hotel Local,Vitória da Conquista,4,252.24,1008.96,False
T004601,Transamerica,Fortaleza,2,294.63,589.26,False
T004602,Rede Nacional,Vitória da Conquista,5,248.07,1240.36,False
T004603,Transamerica,Porto Alegre,8,406.65,3253.23,True
T004604,Rede Nacional,Fortaleza,6,256.42,1538.54,False
T004605,Accor,Curitiba,3,297.56,892.67,False
T004607,Hotel Local,São Paulo,2,388.71,777.42,False
T004608,Accor,São Paulo,3,348.61,1045.83,False
T004609,Hotel Local,São Paulo,5,283.49,1417.45,False
T004610,Hotel Local,Campinas,3,321.4,964.2,False
T004611,Transamerica,São Paulo,2,396.57,793.13,False
T004613,Rede Nacional,São Paulo,5,366.87,1834.33,False
T004616,Hotel Local,Brasília,1,265.57,265.57,False
T004619,Rede Nacional,São Paulo,3,279.22,837.65,False
T004621,Hotel Local,São Paulo,4,323.26,1293.04,False
T004622,Accor,Vitória da Conquista,2,223.51,447.02,False
T004623,Intercity,Belo Horizonte,2,318.67,637.35,False
T004625,Hotel Local,Brasília,2,318.09,636.17,False
T004626,Hotel Local,Manaus,4,293.07,1172.26,False
T004627,Accor,São Paulo,1,336.53,336.53,False
T004629,Rede Nacional,São Paulo,3,368.89,1106.67,False
T004631,Intercity,Curitiba,2,395.63,791.26,False
T004633,Transamerica,Brasília,2,325.21,650.41,False
T004634,Accor,Manaus,2,340.88,681.75,False
T004635,Hotel Local,Recife,3,321.03,963.1,False
T004636,Accor,Manaus,2,428.78,857.56,True
T004638,Intercity,Brasília,2,355.62,711.24,False
T004639,Hotel Local,Curitiba,4,259.4,1037.58,False
T004640,Accor,São Paulo,1,611.4,611.4,True
T004644,Hotel Local,Recife,1,277.71,277.71,False
T004645,Hotel Local,Rio de Janeiro,3,257.6,772.81,False
T004646,Rede Nacional,Rio de Janeiro,2,370.03,740.06,False
T004647,Rede Nacional,São Paulo,2,269.07,538.13,False
T004648,Hotel Local,Vitória da Conquista,5,190.4,952.02,False
T004649,Hotel Local,Campinas,2,265.2,530.4,False
T004650,Rede Nacional,Curitiba,1,309.19,309.19,False
T004653,Hotel Local,Brasília,2,497.0,994.0,False
T004656,Hotel Local,São Paulo,2,464.71,929.42,False
T004658,Hotel Local,Brasília,3,293.94,881.83,False
T004659,Hotel Local,Feira de Santana,4,174.18,696.74,False
T004662,Accor,Curitiba,2,421.12,842.23,True
T004664,Hotel Local,Porto Alegre,4,246.28,985.13,False
T004665,Intercity,Brasília,3,553.06,1659.17,True
T004666,Rede Nacional,Curitiba,1,256.24,256.24,False
T004667,Rede Nacional,São Paulo,3,392.06,1176.18,False
T004668,Rede Nacional,São Paulo,2,461.95,923.9,False
T004669,Intercity,Porto Alegre,3,274.3,822.91,False
T004670,Intercity,Belo Horizonte,1,251.37,251.37,False
T004671,Accor,São Paulo,2,422.97,845.94,False
T004672,Accor,Campinas,2,247.69,495.38,False
T004673,Accor,Vitória da Conquista,7,259.1,1813.7,False
T004675,Rede Nacional,São Paulo,3,293.22,879.67,False
T004676,Hotel Local,Recife,2,262.19,524.38,False
T004678,Hotel Local,Rio de Janeiro,4,395.13,1580.52,False
T004679,Accor,Brasília,1,438.68,438.68,True
T004681,Hotel Local,Recife,1,207.38,207.38,False
T004682,Hotel Local,Campinas,2,243.2,486.39,False
T004683,Intercity,Fortaleza,1,278.7,278.7,False
T004686,Intercity,Brasília,2,308.03,616.07,False
T004688,Rede Nacional,Recife,4,336.37,1345.47,False
T004689,Rede Nacional,Curitiba,4,288.22,1152.89,False
T004690,Hotel Local,Feira de Santana,1,138.14,138.14,False
T004691,Transamerica,Curitiba,2,310.91,621.81,False
T004694,Accor,Recife,2,353.98,707.96,True
T004696,Rede Nacional,Belo Horizonte,4,263.41,1053.66,False
T004697,Accor,Brasília,2,436.98,873.97,True
T004698,Hotel Local,Porto Alegre,1,299.33,299.33,False
T004699,Accor,São Paulo,3,427.43,1282.3,False
T004701,Hotel Local,Rio de Janeiro,3,304.05,912.14,False
T004702,Rede Nacional,São Paulo,4,412.26,1649.06,False
T004703,Transamerica,Curitiba,1,525.33,525.33,True
T004704,Intercity,Rio de Janeiro,4,350.18,1400.7,False
T004705,Accor,Brasília,3,359.26,1077.77,False
T004706,Hotel Local,Brasília,6,352.84,2117.03,False
T004707,Intercity,Manaus,1,294.59,294.59,False
T004708,Accor,Recife,1,375.75,375.75,True
T004712,Accor,Aracaju,1,250.13,250.13,False
T004713,Accor,São Paulo,2,530.18,1060.35,True
T004714,Rede Nacional,Fortaleza,1,277.2,277.2,False
T004715,Intercity,Belo Horizonte,4,306.95,1227.8,False
T004716,Rede Nacional,Rio de Janeiro,3,300.83,902.48,False
T004717,Hotel Local,Vitória da Conquista,5,225.55,1127.73,False
T004718,Transamerica,Recife,1,324.32,324.32,False
T004720,Intercity,Aracaju,3,265.2,795.6,False
T004722,Transamerica,São Paulo,1,518.5,518.5,False
T004723,Hotel Local,São Paulo,5,310.94,1554.71,False
T004724,Intercity,São Paulo,5,464.7,2323.48,False
T004725,Rede Nacional,Brasília,3,500.01,1500.04,True
T004726,Accor,São Paulo,3,451.28,1353.84,False
T004729,Accor,Rio de Janeiro,3,380.17,1140.51,False
T004730,Accor,Brasília,2,422.72,845.44,False
T004731,Accor,Fortaleza,3,294.12,882.35,False
T004734,Hotel Local,Vitória da Conquista,6,214.4,1286.42,False
T004735,Hotel Local,São Paulo,1,394.07,394.07,False
T004736,Rede Nacional,Campinas,2,335.7,671.4,False
T004737,Hotel Local,Feira de Santana,2,144.62,289.24,False
T004739,Hotel Local,Campinas,2,279.07,558.14,False
T004740,Transamerica,Vitória da Conquista,4,289.12,1156.47,False
T004741,Accor,Fortaleza,6,301.38,1808.3,False
T004742,Hotel Local,Recife,1,274.48,274.48,False
T004743,Rede Nacional,Rio de Janeiro,2,356.05,712.1,False
T004744,Rede Nacional,Rio de Janeiro,3,329.21,987.62,False
T004746,Rede Nacional,Ilhéus,1,201.62,201.62,False
T004749,Rede Nacional,Campinas,4,301.46,1205.83,False
T004750,Hotel Local,São Paulo,1,368.79,368.79,False
T004751,Transamerica,Fortaleza,3,390.5,1171.51,True
T004752,Rede Nacional,Rio de Janeiro,1,294.06,294.06,False
T004755,Transamerica,Brasília,1,365.13,365.13,False
T004756,Accor,Recife,1,259.34,259.34,False
T004757,Hotel Local,Belo Horizonte,1,268.65,268.65,False
T004758,Accor,Feira de Santana,3,213.54,640.62,False
T004760,Rede Nacional,São Paulo,2,309.63,619.26,False
T004761,Hotel Local,Recife,4,225.32,901.29,False
T004762,Hotel Local,São Paulo,1,343.74,343.74,False
T004764,Accor,Rio,2,504.17,1008.33,False
T004765,Accor,Campinas,4,445.81,1783.22,True
T004766,Rede Nacional,Porto Alegre,2,305.02,610.04,False
T004767,Intercity,Feira de Santana,3,189.28,567.85,False
T004768,Accor,São Paulo,6,499.81,2998.88,True
T004770,Rede Nacional,Fortaleza,2,306.57,613.14,False
T004771,Rede Nacional,São Paulo,2,425.85,851.7,False
T004772,Intercity,São Paulo,1,611.47,611.47,True
T004773,Rede Nacional,Fortaleza,4,268.76,1075.05,False
T004774,Hotel Local,Brasília,2,262.54,525.07,False
T004775,Accor,Porto Alegre,1,417.63,417.63,False
T004776,Hotel Local,Vitória da Conquista,3,242.2,726.59,False
T004777,Intercity,Fortaleza,1,306.34,306.34,False
T004778,Transamerica,Brasília,3,468.01,1404.03,True
T004779,Intercity,Vitória da Conquista,2,194.79,389.58,False
T004781,Hotel Local,Belo Horizonte,2,268.25,536.5,False
T004782,Hotel Local,Rio de Janeiro,2,291.22,582.44,False
T004783,Intercity,Brasília,2,288.0,576.0,False
T004786,Intercity,Porto Alegre,2,378.49,756.98,True
T004788,Intercity,Fortaleza,3,230.9,692.69,False
T004789,Intercity,São Paulo,1,347.45,347.45,False
T004791,Hotel Local,Brasília,2,337.3,674.6,False
T004792,Intercity,DF - Brasília,3,403.6,1210.81,False
T004793,Hotel Local,Porto Alegre,3,303.57,910.7,False
T004795,Accor,Recife,4,282.2,1128.79,False
T004796,Accor,Curitiba,2,291.48,582.96,False
T004797,Accor,Feira de Santana,4,228.53,914.13,False
T004798,Rede Nacional,Rio de Janeiro,2,311.14,622.27,False
T004800,Rede Nacional,Feira de Santana,4,230.68,922.72,False
T004801,Accor,Rio de Janeiro,2,404.31,808.62,False
T004802,Intercity,Feira de Santana,3,214.81,644.42,False
T004803,Hotel Local,Rio de Janeiro,1,261.86,261.86,False
T004804,Hotel Local,Belo Horizonte,2,198.74,397.48,False
T004805,Transamerica,Vitória da Conquista,3,194.91,584.73,False
T004806,Transamerica,Feira de Santana,1,286.57,286.57,True
T004807,Hotel Local,Belo Horizonte,3,229.32,687.97,False
T004809,Hotel Local,São Paulo,3,354.5,1063.51,False
T004810,Intercity,São Paulo,3,436.95,1310.86,False
T004811,Accor,Feira de Santana,2,202.88,405.76,False
T004812,Intercity,Belo Horizonte,3,272.45,817.34,False
T004813,Hotel Local,Rio de Janeiro,2,335.87,671.74,False
T004814,Rede Nacional,Manaus,3,265.91,797.72,False
T004815,Hotel Local,Rio de Janeiro,4,422.83,1691.32,False
T004816,Hotel Local,RIO DE JANEIRO,1,277.97,277.97,False
T004817,Accor,Rio de Janeiro,1,367.17,367.17,False
T004819,Intercity,Vitória da Conquista,3,236.0,708.01,False
T004820,Accor,São Paulo,5,445.87,2229.34,False
T004821,Intercity,Manaus,4,436.92,1747.66,True
T004824,Hotel Local,Vitória da Conquista,4,186.79,747.15,False
T004827,Accor,Porto Alegre,3,234.01,702.03,False
T004828,Hotel Local,Campinas,3,306.8,920.41,False
T004830,Hotel Local,Fortaleza,4,249.19,996.77,False
T004831,Rede Nacional,São Paulo,4,362.49,1449.96,False
T004834,Rede Nacional,Rio de Janeiro,4,337.03,1348.14,False
T004835,Accor,Rio de Janeiro,4,465.2,1860.8,True
T004836,Accor,Ilhéus,2,235.61,471.22,False
T004837,Accor,Rio de Janeiro,2,349.47,698.95,False
T004838,Hotel Local,Fortaleza,4,231.17,924.69,False
T004840,Rede Nacional,Curitiba,4,423.38,1693.52,False
T004842,Intercity,Feira de Santana,5,183.02,915.11,False
T004843,Hotel Local,Porto Alegre,3,310.83,932.48,False
T004845,Intercity,Recife,2,186.7,373.4,False
T004846,Accor,Vitória da Conquista,3,233.7,701.1,False
T004847,Accor,Belo Horizonte,5,342.17,1710.86,True
T004849,Rede Nacional,Brasília,3,302.6,907.79,False
T004850,Accor,Feira de Santana,2,209.05,418.1,False
T004852,Hotel Local,Brasília,2,320.75,641.5,False
T004853,Accor,Recife,1,370.24,370.24,False
T004854,Accor,São Paulo,1,514.01,514.01,True
T004855,Accor,São Paulo,4,424.03,1696.13,False
T004856,Hotel Local,São Paulo,1,260.17,260.17,False
