viagem_id,companhia_aerea,rota,tarifa_base,taxa_remarcacao,taxa_cancelamento,valor_aereo_realizado,antecedencia_dias,remarcada,cancelada
T004382,LATAM,Salvador - Rio de Janeiro,1094.55,0.0,0.0,1094.55,9,False,False
T004383,LATAM,Salvador - Curitiba,1267.73,0.0,0.0,1267.73,1,False,False
T004384,LATAM,Salvador - Rio de Janeiro,988.8,0.0,0.0,988.8,4,False,False
T004386,GOL,Salvador - Belo Horizonte,1082.21,0.0,0.0,1082.21,0,False,False
T004387,LATAM,Salvador - Vitória da Conquista,743.38,0.0,0.0,743.38,2,False,False
T004388,Azul,Salvador - Brasília,907.55,0.0,0.0,907.55,17,False,False
T004389,Azul,Salvador - Brasília,1814.37,0.0,0.0,1814.37,2,False,False
T004390,LATAM,Salvador - Fortaleza,716.41,0.0,0.0,716.41,25,False,False
T004391,LATAM,Salvador - Fortaleza,1665.62,0.0,0.0,1665.62,2,False,False
T004392,Azul,Salvador - Rio de Janeiro,816.27,0.0,0.0,816.27,11,False,False
T004393,LATAM,Salvador - Recife,539.18,0.0,0.0,539.18,9,False,False
T004394,Azul,Salvador - Rio de Janeiro,747.59,182.57,0.0,930.16,4,True,False
T004395,LATAM,Salvador - Recife,590.73,0.0,0.0,590.73,12,False,False
T004397,LATAM,Salvador - Manaus,3465.69,0.0,0.0,3465.69,0,False,False
T004398,LATAM,Salvador - São Paulo,740.75,0.0,125.98,125.98,34,False,True
T004399,GOL,Salvador - São Paulo,1133.07,139.2,0.0,1272.27,10,True,False
T004400,Azul,Salvador - Brasília,1167.1,0.0,0.0,1167.1,5,False,False
T004401,LATAM,Salvador - Manaus,1383.46,0.0,0.0,1383.46,0,False,False
T004402,GOL,Salvador - São Paulo,1747.02,0.0,0.0,1747.02,0,False,False
T004403,LATAM,Salvador - Campinas,1097.95,0.0,0.0,1097.95,1,False,False
T004404,GOL,Salvador - São Paulo,1130.38,221.79,0.0,1352.17,7,True,False
T004405,GOL,Salvador - Belo Horizonte,1378.35,0.0,0.0,1378.35,0,False,False
T004406,LATAM,Salvador - Ilhéus,754.81,0.0,0.0,754.81,1,False,False
T004407,LATAM,Salvador - São Paulo,883.08,0.0,0.0,883.08,18,False,False
T004408,LATAM,Salvador - Brasília,1457.02,0.0,0.0,1457.02,3,False,False
T004409,Azul,Salvador - Manaus,2612.87,0.0,0.0,2612.87,3,False,False
T004410,LATAM,Salvador - Recife,492.51,0.0,0.0,492.51,9,False,False
T004411,GOL,Salvador - Porto Alegre,1395.05,0.0,0.0,1395.05,6,False,False
T004412,GOL,Salvador - Recife,599.77,0.0,0.0,599.77,11,False,False
T004413,Azul,Salvador - São Paulo,1198.24,0.0,0.0,1198.24,0,False,False
T004416,GOL,Salvador - São Paulo,1570.65,0.0,0.0,1570.65,3,False,False
T004417,LATAM,Salvador - Belo Horizonte,656.79,0.0,0.0,656.79,9,False,False
T004418,Azul,Salvador - São Paulo,1703.24,0.0,0.0,1703.24,5,False,False
T004419,LATAM,Salvador - Recife,646.83,0.0,0.0,646.83,4,False,False
T004420,GOL,Salvador - São Paulo,966.67,0.0,0.0,966.67,6,False,False
T004421,Azul,Salvador - Aracaju,618.08,156.75,0.0,774.84,3,True,False
T004422,GOL,Salvador - Belo Horizonte,711.7,0.0,0.0,711.7,21,False,False
T004423,Azul,Salvador - São Paulo,1360.58,0.0,0.0,1360.58,0,False,False
T004424,LATAM,Salvador - São Paulo,1426.02,0.0,0.0,1426.02,5,False,False
T004425,Azul,Salvador - São Paulo,747.39,0.0,0.0,747.39,5,False,False
T004426,Azul,Salvador - Recife,642.23,0.0,0.0,642.23,6,False,False
T004427,LATAM,Salvador - Recife,778.28,0.0,0.0,778.28,8,False,False
T004428,GOL,Salvador - Rio de Janeiro,873.88,0.0,0.0,873.88,7,False,False
T004429,LATAM,Salvador - São Paulo,1248.48,0.0,0.0,1248.48,5,False,False
T004430,LATAM,Salvador - Belo Horizonte,1062.79,0.0,0.0,1062.79,4,False,False
T004431,LATAM,Salvador - São Paulo,688.6,0.0,0.0,688.6,20,False,False
T004433,GOL,Salvador - Fortaleza,755.36,0.0,0.0,755.36,10,False,False
T004434,LATAM,Salvador - Recife,692.84,0.0,0.0,692.84,5,False,False
T004435,LATAM,Salvador - Fortaleza,965.8,0.0,0.0,965.8,4,False,False
T004436,Azul,Salvador - Brasília,1331.62,0.0,0.0,1331.62,0,False,False
T004437,Azul,Salvador - Brasília,1167.96,0.0,0.0,1167.96,3,False,False
T004438,Azul,Salvador - Rio de Janeiro,1075.71,0.0,0.0,1075.71,9,False,False
T004439,Azul,Salvador - Curitiba,1902.96,0.0,0.0,1902.96,2,False,False
T004440,LATAM,Salvador - Brasília,770.16,0.0,0.0,770.16,17,False,False
T004441,LATAM,Salvador - São Paulo,1615.74,0.0,0.0,1615.74,6,False,False
T004442,LATAM,Salvador - São Paulo,720.62,0.0,0.0,720.62,10,False,False
T004443,GOL,Salvador - Manaus,1109.5,0.0,0.0,1109.5,31,False,False
T004444,GOL,Salvador - São Paulo,1352.44,0.0,0.0,1352.44,4,False,False
T004445,LATAM,Salvador - São Paulo,1269.57,0.0,0.0,1269.57,6,False,False
T004446,LATAM,Salvador - São Paulo,1282.18,0.0,0.0,1282.18,18,False,False
T004447,Azul,Salvador - Manaus,2194.83,0.0,0.0,2194.83,5,False,False
T004448,GOL,Salvador - Rio de Janeiro,642.09,0.0,0.0,642.09,40,False,False
T004449,AZUL,Salvador - Brasília,699.89,0.0,166.79,166.79,37,False,True
T004450,Azul,Salvador - São Paulo,942.96,0.0,0.0,942.96,44,False,False
T004451,Azul,Salvador - Brasília,1268.53,271.39,0.0,1539.92,5,True,False
T004452,LATAM,Salvador - Recife,846.35,0.0,0.0,846.35,4,False,False
T004454,GOL,Salvador - Brasília,1151.27,330.47,0.0,1481.75,2,True,False
T004455,Azul,Salvador - Recife,427.43,0.0,0.0,427.43,26,False,False
T004456,Azul,Salvador - São Paulo,1222.2,0.0,0.0,1222.2,1,False,False
T004457,GOL,Salvador - Belo Horizonte,880.92,0.0,0.0,880.92,4,False,False
T004458,GOL,Salvador - Ilhéus,641.02,0.0,0.0,641.02,5,False,False
T004459,Azul,Salvador - Recife,475.87,0.0,0.0,475.87,17,False,False
T004460,LATAM,Salvador - São Paulo,785.73,0.0,0.0,785.73,29,False,False
T004461,Azul,Salvador - São Paulo,959.72,149.77,0.0,1109.49,21,True,False
T004462,Azul,Salvador - Campinas,964.4,0.0,0.0,964.4,15,False,False
T004464,Latam Airlines,Salvador - Fortaleza,945.78,0.0,0.0,945.78,13,False,False
T004465,GOL,Salvador - São Paulo,1027.68,166.41,0.0,1194.09,6,True,False
T004467,Azul,Salvador - Recife,652.8,0.0,0.0,652.8,13,False,False
T004468,LATAM,Salvador - Recife,488.87,0.0,0.0,488.87,28,False,False
T004469,GOL,Salvador - São Paulo,1528.82,0.0,0.0,1528.82,5,False,False
T004470,GOL,Salvador - Belo Horizonte,613.34,0.0,0.0,613.34,16,False,False
T004471,Azul,Salvador - São Paulo,1223.91,0.0,0.0,1223.91,5,False,False
T004472,Azul,Salvador - Rio de Janeiro,1192.66,0.0,0.0,1192.66,2,False,False
T004473,LATAM,Salvador - São Paulo,1426.56,0.0,0.0,1426.56,4,False,False
T004474,Azul,Salvador - Manaus,991.39,0.0,0.0,991.39,26,False,False
T004475,Azul,Salvador - Brasília,1021.02,0.0,0.0,1021.02,5,False,False
T004476,GOL,Salvador - Manaus,1331.94,0.0,0.0,1331.94,8,False,False
T004477,Azul,Salvador - Brasília,1360.34,0.0,0.0,1360.34,7,False,False
T004478,LATAM,Salvador - Fortaleza,486.57,0.0,0.0,486.57,23,False,False
T004479,LATAM,Salvador - São Paulo,1619.87,0.0,0.0,1619.87,1,False,False
T004480,GOL,Salvador - Recife,628.57,0.0,0.0,628.57,9,False,False
T004481,LATAM,Salvador - Brasília,663.88,0.0,0.0,663.88,33,False,False
T004482,GOL,Salvador - Rio de Janeiro,767.07,0.0,0.0,767.07,10,False,False
T004483,GOL,Salvador - Belo Horizonte,1079.12,185.06,0.0,1264.18,2,True,False
T004485,GOL,Salvador - Rio de Janeiro,740.41,0.0,0.0,740.41,5,False,False
T004487,Azul,Salvador - Brasília,1180.82,0.0,0.0,1180.82,0,False,False
T004488,Azul,Salvador - Vitória da Conquista,699.11,0.0,0.0,699.11,5,False,False
T004489,LATAM,Salvador - Recife,738.88,0.0,0.0,738.88,2,False,False
T004490,LATAM,Salvador - Campinas,661.46,0.0,0.0,661.46,20,False,False
T004491,LATAM,Salvador - Recife,827.98,0.0,0.0,827.98,2,False,False
T004492,gol,Salvador - Fortaleza,713.82,0.0,0.0,713.82,15,False,False
T004493,GOL,Salvador - Campinas,1579.22,0.0,0.0,1579.22,1,False,False
T004494,GOL,Salvador - São Paulo,1981.58,0.0,0.0,1981.58,1,False,False
T004495,GOL,Salvador - Brasília,871.13,0.0,0.0,871.13,10,False,False
T004496,GOL,Salvador - Rio de Janeiro,819.49,0.0,0.0,819.49,8,False,False
T004497,LATAM,Salvador - Aracaju,987.49,291.12,0.0,1278.61,1,True,False
T004498,Azul,Salvador - Recife,680.15,0.0,0.0,680.15,2,False,False
T004499,GOL,Salvador - Rio de Janeiro,925.63,133.28,0.0,1058.92,12,True,False
T004500,Latam Airlines,Salvador - Brasília,1439.39,0.0,0.0,1439.39,0,False,False
T004501,GOL,Salvador - Belo Horizonte,1441.01,0.0,0.0,1441.01,6,False,False
T004502,Azul,Salvador - São Paulo,823.12,0.0,0.0,823.12,36,False,False
T004503,Azul,Salvador - Curitiba,968.98,0.0,0.0,968.98,12,False,False
T004504,LATAM,Salvador - Campinas,1033.49,0.0,0.0,1033.49,1,False,False
T004505,Azul,Salvador - Porto Alegre,1309.34,0.0,362.91,362.91,13,False,True
T004506,GOL,Salvador - Curitiba,1906.7,0.0,0.0,1906.7,2,False,False
T004507,LATAM,Salvador - São Paulo,1043.45,0.0,0.0,1043.45,8,False,False
T004508,GOL,Salvador - Recife,394.35,0.0,0.0,394.35,23,False,False
T004509,LATAM,Salvador - São Paulo,874.49,0.0,0.0,874.49,18,False,False
T004510,LATAM,Salvador - Rio de Janeiro,1439.43,0.0,0.0,1439.43,0,False,False
T004511,Azul,Salvador - Recife,538.82,148.36,0.0,687.18,11,True,False
T004512,LATAM,Salvador - Brasília,1132.04,0.0,0.0,1132.04,5,False,False
T004513,LATAM,Salvador - São Paulo,906.19,215.09,0.0,1121.28,4,True,False
T004514,LATAM,Salvador - Brasília,1690.14,0.0,0.0,1690.14,3,False,False
T004515,Azul,Salvador - Fortaleza,428.34,0.0,0.0,428.34,21,False,False
T004517,GOL,Salvador - Rio de Janeiro,1056.35,0.0,0.0,1056.35,5,False,False
T004518,Azul,Salvador - Recife,851.16,0.0,0.0,851.16,0,False,False
T004520,Azul,Salvador - Brasília,948.44,0.0,0.0,948.44,21,False,False
T004521,GOL,Salvador - Fortaleza,580.83,0.0,0.0,580.83,13,False,False
T004523,GOL,Salvador - Rio de Janeiro,752.26,0.0,0.0,752.26,32,False,False
T004524,LATAM,Salvador - Fortaleza,823.26,0.0,0.0,823.26,0,False,False
T004525,LATAM,Salvador - Rio de Janeiro,961.3,0.0,0.0,961.3,23,False,False
T004526,LATAM,Salvador - Rio de Janeiro,529.21,0.0,0.0,529.21,24,False,False
T004529,GOL,Salvador - Ilhéus,372.71,0.0,0.0,372.71,35,False,False
T004530,Azul,Salvador - São Paulo,712.92,0.0,0.0,712.92,15,False,False
T004531,Azul,Salvador - Rio de Janeiro,1745.96,283.39,0.0,2029.35,4,True,False
T004532,LATAM,Salvador - São Paulo,1190.96,0.0,0.0,1190.96,1,False,False
T004533,LATAM,Salvador - Rio de Janeiro,984.55,227.2,0.0,1211.74,4,True,False
T004534,GOL,Salvador - São Paulo,1469.4,0.0,0.0,1469.4,4,False,False
T004535,LATAM,Salvador - São Paulo,1376.43,0.0,0.0,1376.43,2,False,False
T004536,Azul,Salvador - Belo Horizonte,543.11,0.0,0.0,543.11,22,False,False
T004537,GOL,Salvador - Fortaleza,805.0,0.0,0.0,805.0,3,False,False
T004539,Azul,Salvador - Recife,481.47,0.0,0.0,481.47,25,False,False
T004540,GOL,Salvador - Fortaleza,965.54,0.0,0.0,965.54,2,False,False
T004541,GOL,Salvador - Belo Horizonte,883.86,0.0,0.0,883.86,10,False,False
T004542,LATAM,Salvador - Rio de Janeiro,683.42,0.0,0.0,683.42,18,False,False
T004543,LATAM,Salvador - São Paulo,1207.06,377.17,0.0,1584.23,1,True,False
T004544,LATAM,Salvador - Vitória da Conquista,701.54,0.0,119.37,119.37,5,False,True
T004545,GOL,Salvador - Fortaleza,1135.2,165.9,0.0,1301.09,0,True,False
T004546,LATAM,Salvador - Vitória da Conquista,575.44,102.07,0.0,677.51,15,True,False
T004547,GOL,Salvador - Aracaju,344.12,0.0,0.0,344.12,29,False,False
T004548,LATAM,Salvador - Manaus,1392.19,0.0,0.0,1392.19,9,False,False
T004549,LATAM,Salvador - Manaus,2224.73,0.0,0.0,2224.73,2,False,False
T004550,LATAM,Salvador - Belo Horizonte,797.05,166.95,0.0,964.0,5,True,False
T004551,GOL,Salvador - Rio de Janeiro,2035.93,506.91,0.0,2542.84,0,True,False
T004552,LATAM,Salvador - Fortaleza,865.01,0.0,0.0,865.01,3,False,False
T004553,GOL,Salvador - São Paulo,1520.05,0.0,0.0,1520.05,4,False,False
T004554,LATAM,Salvador - São Paulo,1268.63,0.0,0.0,1268.63,4,False,False
T004555,,Salvador - São Paulo,1031.12,0.0,0.0,1031.12,18,False,False
T004557,LATAM,Salvador - Belo Horizonte,870.17,0.0,0.0,870.17,16,False,False
T004558,GOL,Salvador - Fortaleza,813.98,0.0,0.0,813.98,19,False,False
T004559,GOL,Salvador - Recife,804.42,214.85,0.0,1019.27,0,True,False
T004560,Azul,Salvador - Brasília,604.6,0.0,0.0,604.6,27,False,False
T004561,Azul,Salvador - Belo Horizonte,930.78,172.82,0.0,1103.6,14,True,False
T004562,GOL,Salvador - São Paulo,1111.81,0.0,0.0,1111.81,5,False,False
T004563,Azul,Salvador - São Paulo,923.42,0.0,0.0,923.42,9,False,False
T004564,GOL,Salvador - Recife,509.81,0.0,0.0,509.81,28,False,False
T004565,GOL,Salvador - Rio de Janeiro,759.61,0.0,0.0,759.61,27,False,False
T004566,LATAM,Salvador - Curitiba,1413.57,345.84,0.0,1759.41,0,True,False
T004567,latam,Salvador - Porto Alegre,1545.06,0.0,0.0,1545.06,4,False,False
T004568,GOL,Salvador - Aracaju,428.88,0.0,0.0,428.88,13,False,False
T004569,Azul,Salvador - Aracaju,450.92,0.0,0.0,450.92,5,False,False
T004570,Latam Airlines,Salvador - São Paulo,696.94,0.0,0.0,696.94,18,False,False
T004571,GOL,Salvador - São Paulo,817.03,0.0,0.0,817.03,21,False,False
T004572,gol,Salvador - Brasília,867.11,0.0,0.0,867.11,15,False,False
T004573,Azul,Salvador - Rio de Janeiro,1041.29,0.0,0.0,1041.29,12,False,False
T004574,Azul,Salvador - Recife,504.33,0.0,0.0,504.33,17,False,False
T004575,Azul,Salvador - Curitiba,1079.31,0.0,0.0,1079.31,1,False,False
T004576,LATAM,Salvador - Aracaju,614.89,0.0,0.0,614.89,5,False,False
T004578,GOL,Salvador - São Paulo,658.22,0.0,0.0,658.22,10,False,False
T004579,LATAM,Salvador - Fortaleza,808.71,0.0,0.0,808.71,2,False,False
T004580,latam,Salvador - Fortaleza,487.81,0.0,0.0,487.81,26,False,False
T004581,LATAM,Salvador - Rio de Janeiro,933.51,0.0,0.0,933.51,22,False,False
T004582,Azul,Salvador - Rio de Janeiro,948.35,0.0,0.0,948.35,6,False,False
T004583,LATAM,Salvador - Ilhéus,392.58,0.0,0.0,392.58,6,False,False
T004584,LATAM,Salvador - Rio de Janeiro,1465.87,0.0,0.0,1465.87,2,False,False
T004585,LATAM,Salvador - Rio de Janeiro,1187.59,0.0,0.0,1187.59,8,False,False
T004586,GOL,Salvador - Brasília,1142.8,0.0,0.0,1142.8,5,False,False
T004587,GOL,Salvador - Recife,528.61,0.0,0.0,528.61,13,False,False
T004588,Azul,Salvador - Fortaleza,535.61,0.0,0.0,535.61,16,False,False
T004589,LATAM,Salvador - Rio de Janeiro,819.06,0.0,0.0,819.06,8,False,False
T004590,GOL,Salvador - São Paulo,1020.28,0.0,0.0,1020.28,6,False,False
T004591,Azul,Salvador - Fortaleza,1135.94,0.0,0.0,1135.94,5,False,False
T004592,GOL,Salvador - São Paulo,1988.59,0.0,0.0,1988.59,0,False,False
T004593,Azul,Salvador - Recife,793.3,0.0,0.0,793.3,14,False,False
T004594,LATAM,Salvador - Brasília,1025.34,0.0,0.0,1025.34,6,False,False
T004595,Azul,Salvador - Brasília,1010.21,0.0,0.0,1010.21,11,False,False
T004596,GOL,Salvador - Curitiba,981.45,0.0,0.0,981.45,36,False,False
T004597,GOL,Salvador - Campinas,1347.79,206.29,0.0,1554.08,2,True,False
T004598,LATAM,Salvador - Ilhéus,388.63,0.0,0.0,388.63,12,False,False
T004599,LATAM,Salvador - Recife,433.98,0.0,0.0,433.98,14,False,False
T004600,GOL,Salvador - Vitória da Conquista,702.89,0.0,0.0,702.89,4,False,False
T004601,Azul,Salvador - Fortaleza,735.53,0.0,0.0,735.53,4,False,False
T004602,LATAM,Salvador - Vitória da Conquista,568.97,0.0,0.0,568.97,8,False,False
T004603,GOL,Salvador - Porto Alegre,1277.0,0.0,0.0,1277.0,32,False,False
T004604,Azul,Salvador - Fortaleza,707.13,0.0,0.0,707.13,8,False,False
T004605,Azul,Salvador - Curitiba,843.38,0.0,0.0,843.38,9,False,False
T004606,GOL,Salvador - Recife,514.74,0.0,123.8,123.8,21,False,True
T004607,LATAM,Salvador - São Paulo,926.02,0.0,0.0,926.02,27,False,False
T004608,GOL,Salvador - São Paulo,1707.16,0.0,0.0,1707.16,2,False,False
T004609,Azul,Salvador - São Paulo,729.41,0.0,0.0,729.41,19,False,False
T004610,GOL,Salvador - Campinas,903.71,0.0,0.0,903.71,5,False,False
T004611,Azul,Salvador - São Paulo,1433.46,0.0,0.0,1433.46,6,False,False
T004612,Azul,Salvador - São Paulo,1546.37,0.0,177.23,177.23,1,False,True
T004613,Azul,Salvador - São Paulo,765.43,0.0,0.0,765.43,17,False,False
T004614,LATAM,Salvador - Rio de Janeiro,1469.42,0.0,0.0,1469.42,4,False,False
T004615,LATAM,Salvador - São Paulo,1182.31,0.0,0.0,1182.31,0,False,False
T004616,Azul,Salvador - Brasília,911.57,0.0,0.0,911.57,10,False,False
T004617,GOL,Salvador - Aracaju,518.53,0.0,130.02,130.02,6,False,True
T004618,Azul,Salvador - Rio de Janeiro,829.79,0.0,0.0,829.79,26,False,False
T004619,LATAM,Salvador - São Paulo,1522.38,0.0,0.0,1522.38,14,False,False
T004620,GOL,Salvador - Recife,1157.98,0.0,186.58,186.58,6,False,True
T004621,LATAM,Salvador - São Paulo,1122.3,0.0,0.0,1122.3,1,False,False
T004623,LATAM,Salvador - Belo Horizonte,752.86,0.0,0.0,752.86,14,False,False
T004624,GOL,Salvador - Brasília,996.83,0.0,0.0,996.83,2,False,False
T004625,LATAM,Salvador - Brasília,2064.21,0.0,0.0,2064.21,0,False,False
T004626,Azul,Salvador - Manaus,1595.04,0.0,0.0,1595.04,5,False,False
T004627,LATAM,Salvador - São Paulo,911.19,0.0,0.0,911.19,4,False,False
T004628,Azul,Salvador - Rio de Janeiro,1306.62,0.0,0.0,1306.62,0,False,False
T004629,Azul,Salvador - São Paulo,1721.73,0.0,0.0,1721.73,3,False,False
T004631,LATAM,Salvador - Curitiba,3464.34,0.0,0.0,3464.34,1,False,False
T004632,Azul,Salvador - São Paulo,693.62,0.0,179.92,179.92,17,False,True
T004633,latam,Salvador - Brasília,857.21,0.0,0.0,857.21,35,False,False
T004634,LATAM,Salvador - Manaus,1011.65,0.0,0.0,1011.65,5,False,False
T004635,LATAM,Salvador - Recife,1540.58,0.0,0.0,1540.58,0,False,False
T004636,Azul,Salvador - Manaus,1593.93,0.0,0.0,1593.93,11,False,False
T004637,LATAM,Salvador - Rio de Janeiro,689.57,0.0,0.0,689.57,28,False,False
T004638,GOL,Salvador - Brasília,1407.0,0.0,0.0,1407.0,4,False,False
T004639,LATAM,Salvador - Curitiba,1478.1,0.0,0.0,1478.1,16,False,False
T004640,Azul,Salvador - São Paulo,1753.87,0.0,0.0,1753.87,6,False,False
T004641,Gol Linhas Aéreas,Salvador - São Paulo,824.8,0.0,0.0,824.8,16,False,False
T004642,LATAM,Salvador - Rio de Janeiro,883.94,0.0,0.0,883.94,27,False,False
T004643,Azul,Salvador - Rio de Janeiro,1129.87,0.0,0.0,1129.87,13,False,False
T004644,LATAM,Salvador - Recife,406.64,0.0,0.0,406.64,34,False,False
T004645,LATAM,Salvador - Rio de Janeiro,1395.85,0.0,0.0,1395.85,2,False,False
T004646,GOL,Salvador - Rio de Janeiro,777.72,0.0,0.0,777.72,10,False,False
T004647,GOL,Salvador - São Paulo,856.91,0.0,0.0,856.91,29,False,False
T004649,GOL,Salvador - Campinas,633.85,105.0,0.0,738.85,16,True,False
T004650,GOL,Salvador - Curitiba,1474.32,0.0,0.0,1474.32,0,False,False
T004652,LATAM,Salvador - Rio de Janeiro,1361.25,0.0,0.0,1361.25,5,False,False
T004653,LATAM,Salvador - Brasília,1793.25,0.0,0.0,1793.25,27,False,False
T004654,Azul,Salvador - Aracaju,334.24,0.0,0.0,334.24,13,False,False
T004656,LATAM,Salvador - São Paulo,1732.52,0.0,0.0,1732.52,6,False,False
T004657,LATAM,Salvador - São Paulo,1614.94,0.0,0.0,1614.94,0,False,False
T004658,GOL,Salvador - Brasília,945.16,0.0,0.0,945.16,23,False,False
T004660,LATAM,Salvador - Manaus,2350.5,0.0,0.0,2350.5,2,False,False
T004661,LATAM,Salvador - São Paulo,1235.63,0.0,0.0,1235.63,0,False,False
T004662,GOL,Salvador - Curitiba,879.15,0.0,0.0,879.15,6,False,False
T004663,LATAM,Salvador - Aracaju,474.71,0.0,0.0,474.71,11,False,False
T004664,GOL,Salvador - Porto Alegre,2011.13,0.0,0.0,2011.13,7,False,False
T004665,latam,Salvador - Brasília,1208.7,0.0,0.0,1208.7,15,False,False
T004666,Azul,Salvador - Curitiba,1124.2,245.5,0.0,1369.69,0,True,False
T004667,Latam Airlines,Salvador - São Paulo,1167.68,0.0,0.0,1167.68,2,False,False
T004668,LATAM,Salvador - São Paulo,978.0,0.0,0.0,978.0,12,False,False
T004669,LATAM,Salvador - Porto Alegre,1027.49,0.0,0.0,1027.49,13,False,False
T004670,LATAM,Salvador - Belo Horizonte,766.7,0.0,0.0,766.7,0,False,False
T004671,LATAM,Salvador - São Paulo,1150.22,0.0,0.0,1150.22,0,False,False
T004672,LATAM,Salvador - Campinas,945.42,0.0,0.0,945.42,5,False,False
T004673,GOL,Salvador - Vitória da Conquista,412.07,0.0,0.0,412.07,30,False,False
T004674,LATAM,Salvador - São Paulo,752.98,0.0,0.0,752.98,22,False,False
T004675,GOL,Salvador - São Paulo,1561.04,348.33,0.0,1909.38,1,True,False
T004676,GOL,Salvador - Recife,714.82,0.0,0.0,714.82,3,False,False
T004677,LATAM,Salvador - Belo Horizonte,834.29,0.0,189.68,189.68,14,False,True
T004678,GOL,Salvador - Rio de Janeiro,1568.81,0.0,0.0,1568.81,2,False,False
T004679,GOL,Salvador - Brasília,1100.94,0.0,0.0,1100.94,1,False,False
T004680,Azul,Salvador - Brasília,1209.33,0.0,0.0,1209.33,0,False,False
T004681,GOL,Salvador - Recife,640.55,0.0,0.0,640.55,5,False,False
T004682,Azul,Salvador - Campinas,883.32,0.0,0.0,883.32,17,False,False
T004683,Azul,Salvador - Fortaleza,520.7,0.0,0.0,520.7,21,False,False
T004685,GOL,Salvador - Fortaleza,518.45,0.0,0.0,518.45,28,False,False
T004686,GOL,Salvador - Brasília,839.75,0.0,0.0,839.75,6,False,False
T004687,Azul,Salvador - Rio de Janeiro,1203.73,0.0,0.0,1203.73,15,False,False
T004688,GOL,Salvador - Recife,491.52,0.0,0.0,491.52,22,False,False
T004689,GOL,Salvador - Curitiba,1035.12,0.0,0.0,1035.12,6,False,False
T004691,Azul,Salvador - Curitiba,836.03,0.0,0.0,836.03,31,False,False
T004692,GOL,Salvador - Porto Alegre,1435.63,0.0,0.0,1435.63,1,False,False
T004693,Azul,Salvador - São Paulo,1206.24,176.64,0.0,1382.88,2,True,False
T004694,LATAM,Salvador - Recife,426.15,0.0,0.0,426.15,16,False,False
T004695,GOL,Salvador - Rio de Janeiro,687.97,0.0,0.0,687.97,10,False,False
T004696,Azul,Salvador - Belo Horizonte,1866.27,0.0,0.0,1866.27,3,False,False
T004697,GOL,Salvador - Brasília,1272.27,0.0,0.0,1272.27,1,False,False
T004698,LATAM,Salvador - Porto Alegre,1903.03,0.0,0.0,1903.03,1,False,False
T004699,Azul,Salvador - São Paulo,1145.56,0.0,0.0,1145.56,5,False,False
T004700,Azul,Salvador - Porto Alegre,1617.59,0.0,0.0,1617.59,2,False,False
T004701,LATAM,Salvador - Rio de Janeiro,771.97,0.0,0.0,771.97,13,False,False
T004702,LATAM,Salvador - São Paulo,1327.29,0.0,0.0,1327.29,6,False,False
T004703,Azul,Salvador - Curitiba,1290.46,0.0,0.0,1290.46,6,False,False
